site,Id,position,local_date,clock_minute,expected_wall_minutes,wall_minutes_existing,source_real_minutes,source_observed_real_minutes,dst_fold_wall_minutes,valid_medi_wall_minutes,valid_light_wall_minutes,diary_state_composition,diary_state_categories,missing_diary_state_wall_minutes,measurement_context_composition,measurement_context_categories,arithmetic_mean_medi_lx,zero_aware_geometric_mean_medi_lx,ordinary_support,bin_admissible,failure_reason,spans_diary_state_boundary,spans_measurement_context_boundary,metric_value_lx,metric,zero_offset,clock_hour
IZTECH,IZTECH_S014,chest,2025-04-29,1140,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,597.365638888889,244.21811260530987,1,TRUE,,FALSE,FALSE,244.21811260530987,one_hour_zero_aware_geometric_mean_medi,0.1,19
IZTECH,IZTECH_S014,chest,2025-04-29,1200,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,14.088333333333333,5.693996079036231,1,TRUE,,FALSE,FALSE,5.693996079036231,one_hour_zero_aware_geometric_mean_medi,0.1,20
IZTECH,IZTECH_S014,chest,2025-04-29,1260,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,34.91777777777778,28.07494008221067,1,TRUE,,FALSE,FALSE,28.07494008221067,one_hour_zero_aware_geometric_mean_medi,0.1,21
IZTECH,IZTECH_S014,chest,2025-04-29,1320,60,60,60,60,0,60,60,pre-sleep|wake,2,0,worn_chest,1,11.116805555555556,0.7299029136031865,1,TRUE,,TRUE,FALSE,0.7299029136031865,one_hour_zero_aware_geometric_mean_medi,0.1,22
IZTECH,IZTECH_S014,chest,2025-04-29,1380,60,60,60,60,0,60,60,pre-sleep,1,0,worn_chest,1,26.728805555555553,12.577642076497773,1,TRUE,,FALSE,FALSE,12.577642076497773,one_hour_zero_aware_geometric_mean_medi,0.1,23
IZTECH,IZTECH_S014,chest,2025-04-30,0,60,60,60,60,0,60,60,pre-sleep,1,0,worn_chest,1,30.736805555555556,22.515353538787053,1,TRUE,,FALSE,FALSE,22.515353538787053,one_hour_zero_aware_geometric_mean_medi,0.1,0
IZTECH,IZTECH_S014,chest,2025-04-30,60,60,60,60,60,0,60,60,pre-sleep|sleep,2,0,bedside_sleep_environment|worn_chest,2,0.4962500000000001,0.02089105295775577,1,TRUE,,TRUE,TRUE,0.02089105295775577,one_hour_zero_aware_geometric_mean_medi,0.1,1
IZTECH,IZTECH_S014,chest,2025-04-30,120,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,2
IZTECH,IZTECH_S014,chest,2025-04-30,180,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,3
IZTECH,IZTECH_S014,chest,2025-04-30,240,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,4
IZTECH,IZTECH_S014,chest,2025-04-30,300,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,5
IZTECH,IZTECH_S014,chest,2025-04-30,360,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0.18391666666666664,0.08842912340114734,1,TRUE,,FALSE,FALSE,0.08842912340114734,one_hour_zero_aware_geometric_mean_medi,0.1,6
IZTECH,IZTECH_S014,chest,2025-04-30,420,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,1.2527777777777778,1.1362180822057002,1,TRUE,,FALSE,FALSE,1.1362180822057002,one_hour_zero_aware_geometric_mean_medi,0.1,7
IZTECH,IZTECH_S014,chest,2025-04-30,480,60,60,60,60,0,60,60,sleep|wake,2,0,bedside_sleep_environment|worn_chest,2,14.143777777777778,12.695844059650595,1,TRUE,,TRUE,TRUE,12.695844059650595,one_hour_zero_aware_geometric_mean_medi,0.1,8
IZTECH,IZTECH_S014,chest,2025-04-30,540,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,2896.0324444444445,131.0632300895275,1,TRUE,,FALSE,FALSE,131.0632300895275,one_hour_zero_aware_geometric_mean_medi,0.1,9
IZTECH,IZTECH_S014,chest,2025-04-30,600,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,5446.540305555556,2118.8537801160214,1,TRUE,,FALSE,FALSE,2118.8537801160214,one_hour_zero_aware_geometric_mean_medi,0.1,10
IZTECH,IZTECH_S014,chest,2025-04-30,660,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,17457.505027777777,15773.360958830373,1,TRUE,,FALSE,FALSE,15773.360958830373,one_hour_zero_aware_geometric_mean_medi,0.1,11
IZTECH,IZTECH_S014,chest,2025-04-30,720,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,14252.880166666668,4041.1938729714143,1,TRUE,,FALSE,FALSE,4041.1938729714143,one_hour_zero_aware_geometric_mean_medi,0.1,12
IZTECH,IZTECH_S014,chest,2025-04-30,780,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,10014.599861111112,122.73205587212819,1,TRUE,,FALSE,FALSE,122.73205587212819,one_hour_zero_aware_geometric_mean_medi,0.1,13
IZTECH,IZTECH_S014,chest,2025-04-30,840,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,512.0058333333333,130.65621069494424,1,TRUE,,FALSE,FALSE,130.65621069494424,one_hour_zero_aware_geometric_mean_medi,0.1,14
IZTECH,IZTECH_S014,chest,2025-04-30,900,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,3672.764805555556,313.1160036560373,1,TRUE,,FALSE,FALSE,313.1160036560373,one_hour_zero_aware_geometric_mean_medi,0.1,15
IZTECH,IZTECH_S014,chest,2025-04-30,960,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,8.427888888888889,6.586237546117576,1,TRUE,,FALSE,FALSE,6.586237546117576,one_hour_zero_aware_geometric_mean_medi,0.1,16
IZTECH,IZTECH_S014,chest,2025-04-30,1020,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,4.158027777777778,3.156692864266376,1,TRUE,,FALSE,FALSE,3.156692864266376,one_hour_zero_aware_geometric_mean_medi,0.1,17
IZTECH,IZTECH_S014,chest,2025-04-30,1080,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,184.8645,9.472618072047393,1,TRUE,,FALSE,FALSE,9.472618072047393,one_hour_zero_aware_geometric_mean_medi,0.1,18
IZTECH,IZTECH_S014,chest,2025-04-30,1140,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,4.6186388888888885,2.6016516928684337,1,TRUE,,FALSE,FALSE,2.6016516928684337,one_hour_zero_aware_geometric_mean_medi,0.1,19
IZTECH,IZTECH_S014,chest,2025-04-30,1200,60,60,60,60,0,57,57,pre-sleep|wake,2,0,invalid_nonwear|worn_chest,2,0.531052631578947,0.06858032810661974,0.95,TRUE,,TRUE,TRUE,0.06858032810661974,one_hour_zero_aware_geometric_mean_medi,0.1,20
IZTECH,IZTECH_S014,chest,2025-04-30,1260,60,60,60,60,0,2,2,pre-sleep,1,0,invalid_nonwear|worn_chest,2,0,0,0.03333333333333333,FALSE,insufficient_bin_support,FALSE,TRUE,,one_hour_zero_aware_geometric_mean_medi,0.1,21
IZTECH,IZTECH_S014,chest,2025-04-30,1320,60,60,60,60,0,60,60,pre-sleep,1,0,worn_chest,1,1.1163055555555557,0.8352746593541759,1,TRUE,,FALSE,FALSE,0.8352746593541759,one_hour_zero_aware_geometric_mean_medi,0.1,22
IZTECH,IZTECH_S014,chest,2025-04-30,1380,60,60,60,60,0,60,60,pre-sleep|sleep,2,0,bedside_sleep_environment|worn_chest,2,4.331000000000001,0.2399840113257812,1,TRUE,,TRUE,TRUE,0.2399840113257812,one_hour_zero_aware_geometric_mean_medi,0.1,23
IZTECH,IZTECH_S014,chest,2025-05-01,0,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0.0011666666666666676,0.0010053688544371109,1,TRUE,,FALSE,FALSE,0.0010053688544371109,one_hour_zero_aware_geometric_mean_medi,0.1,0
IZTECH,IZTECH_S014,chest,2025-05-01,60,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0.007694444444444442,0.006644545388423004,1,TRUE,,FALSE,FALSE,0.006644545388423004,one_hour_zero_aware_geometric_mean_medi,0.1,1
IZTECH,IZTECH_S014,chest,2025-05-01,120,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0.0016944444444444453,0.0014695473382181357,1,TRUE,,FALSE,FALSE,0.0014695473382181357,one_hour_zero_aware_geometric_mean_medi,0.1,2
IZTECH,IZTECH_S014,chest,2025-05-01,180,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,3
IZTECH,IZTECH_S014,chest,2025-05-01,240,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,4
IZTECH,IZTECH_S014,chest,2025-05-01,300,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,5
IZTECH,IZTECH_S014,chest,2025-05-01,360,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0.2104166666666667,0.1250916112147026,1,TRUE,,FALSE,FALSE,0.1250916112147026,one_hour_zero_aware_geometric_mean_medi,0.1,6
IZTECH,IZTECH_S014,chest,2025-05-01,420,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0.6186944444444444,0.4662558068797886,1,TRUE,,FALSE,FALSE,0.4662558068797886,one_hour_zero_aware_geometric_mean_medi,0.1,7
IZTECH,IZTECH_S014,chest,2025-05-01,480,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,2.504111111111111,2.235825069329729,1,TRUE,,FALSE,FALSE,2.235825069329729,one_hour_zero_aware_geometric_mean_medi,0.1,8
IZTECH,IZTECH_S014,chest,2025-05-01,540,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,6.87425,6.546526345126868,1,TRUE,,FALSE,FALSE,6.546526345126868,one_hour_zero_aware_geometric_mean_medi,0.1,9
IZTECH,IZTECH_S014,chest,2025-05-01,600,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,388.1424444444444,17.950341368041737,1,TRUE,,FALSE,FALSE,17.950341368041737,one_hour_zero_aware_geometric_mean_medi,0.1,10
IZTECH,IZTECH_S014,chest,2025-05-01,660,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,275.13905555555556,43.91959665696113,1,TRUE,,FALSE,FALSE,43.91959665696113,one_hour_zero_aware_geometric_mean_medi,0.1,11
IZTECH,IZTECH_S014,chest,2025-05-01,720,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,2199.1098333333334,347.10672960318,1,TRUE,,FALSE,FALSE,347.10672960318,one_hour_zero_aware_geometric_mean_medi,0.1,12
IZTECH,IZTECH_S014,chest,2025-05-01,780,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,3237.026027777778,1112.3102468389193,1,TRUE,,FALSE,FALSE,1112.3102468389193,one_hour_zero_aware_geometric_mean_medi,0.1,13
IZTECH,IZTECH_S014,chest,2025-05-01,840,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,88.29608333333333,81.51737444927598,1,TRUE,,FALSE,FALSE,81.51737444927598,one_hour_zero_aware_geometric_mean_medi,0.1,14
IZTECH,IZTECH_S014,chest,2025-05-01,900,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,8317.660138888888,1056.0298478536206,1,TRUE,,FALSE,FALSE,1056.0298478536206,one_hour_zero_aware_geometric_mean_medi,0.1,15
IZTECH,IZTECH_S014,chest,2025-05-01,960,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,2978.5286666666675,210.15225876371042,1,TRUE,,FALSE,FALSE,210.15225876371042,one_hour_zero_aware_geometric_mean_medi,0.1,16
IZTECH,IZTECH_S014,chest,2025-05-01,1020,60,60,60,60,0,41,41,wake,1,0,invalid_nonwear|worn_chest,2,90.20617886178862,73.96347402220368,0.6833333333333333,TRUE,,FALSE,TRUE,73.96347402220368,one_hour_zero_aware_geometric_mean_medi,0.1,17
IZTECH,IZTECH_S014,chest,2025-05-01,1080,60,60,60,60,0,0,0,wake,1,0,invalid_nonwear,1,,,0,FALSE,insufficient_bin_support,FALSE,FALSE,,one_hour_zero_aware_geometric_mean_medi,0.1,18
IZTECH,IZTECH_S014,chest,2025-05-01,1140,60,60,60,60,0,0,0,wake,1,0,invalid_nonwear,1,,,0,FALSE,insufficient_bin_support,FALSE,FALSE,,one_hour_zero_aware_geometric_mean_medi,0.1,19
IZTECH,IZTECH_S014,chest,2025-05-01,1200,60,60,60,60,0,23,23,pre-sleep|wake,2,0,invalid_nonwear|worn_chest,2,43.825434782608696,40.67410975053892,0.38333333333333336,FALSE,insufficient_bin_support,TRUE,TRUE,,one_hour_zero_aware_geometric_mean_medi,0.1,20
IZTECH,IZTECH_S014,chest,2025-05-01,1260,60,60,60,60,0,60,60,pre-sleep,1,0,worn_chest,1,10.203944444444446,4.5168487741800005,1,TRUE,,FALSE,FALSE,4.5168487741800005,one_hour_zero_aware_geometric_mean_medi,0.1,21
IZTECH,IZTECH_S014,chest,2025-05-01,1320,60,60,60,60,0,60,60,pre-sleep,1,0,worn_chest,1,0.06719444444444445,0.05046171665966245,1,TRUE,,FALSE,FALSE,0.05046171665966245,one_hour_zero_aware_geometric_mean_medi,0.1,22
IZTECH,IZTECH_S014,chest,2025-05-01,1380,60,60,60,60,0,60,60,pre-sleep|sleep,2,0,bedside_sleep_environment|worn_chest,2,1.661638888888889,0.17311293259357216,1,TRUE,,TRUE,TRUE,0.17311293259357216,one_hour_zero_aware_geometric_mean_medi,0.1,23
IZTECH,IZTECH_S014,chest,2025-05-02,0,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,0
IZTECH,IZTECH_S014,chest,2025-05-02,60,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,1
IZTECH,IZTECH_S014,chest,2025-05-02,120,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,2
IZTECH,IZTECH_S014,chest,2025-05-02,180,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,3
IZTECH,IZTECH_S014,chest,2025-05-02,240,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,4
IZTECH,IZTECH_S014,chest,2025-05-02,300,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,5
IZTECH,IZTECH_S014,chest,2025-05-02,360,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0.22174999999999992,0.09432960390796558,1,TRUE,,FALSE,FALSE,0.09432960390796558,one_hour_zero_aware_geometric_mean_medi,0.1,6
IZTECH,IZTECH_S014,chest,2025-05-02,420,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,3.4665833333333333,3.1829707970188315,1,TRUE,,FALSE,FALSE,3.1829707970188315,one_hour_zero_aware_geometric_mean_medi,0.1,7
IZTECH,IZTECH_S014,chest,2025-05-02,480,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,10.285944444444445,7.480310354734498,1,TRUE,,FALSE,FALSE,7.480310354734498,one_hour_zero_aware_geometric_mean_medi,0.1,8
IZTECH,IZTECH_S014,chest,2025-05-02,540,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,505.0257777777778,59.861620473175734,1,TRUE,,FALSE,FALSE,59.861620473175734,one_hour_zero_aware_geometric_mean_medi,0.1,9
IZTECH,IZTECH_S014,chest,2025-05-02,600,60,60,60,60,0,15,15,wake,1,0,invalid_nonwear|worn_chest,2,5.500333333333334,4.999386666991744,0.25,FALSE,insufficient_bin_support,FALSE,TRUE,,one_hour_zero_aware_geometric_mean_medi,0.1,10
IZTECH,IZTECH_S014,chest,2025-05-02,660,60,60,60,60,0,36,36,wake,1,0,invalid_nonwear|worn_chest,2,6.827361111111111,5.799655199601667,0.6,TRUE,,FALSE,TRUE,5.799655199601667,one_hour_zero_aware_geometric_mean_medi,0.1,11
IZTECH,IZTECH_S014,chest,2025-05-02,720,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,9.217194444444445,8.20953950150279,1,TRUE,,FALSE,FALSE,8.20953950150279,one_hour_zero_aware_geometric_mean_medi,0.1,12
IZTECH,IZTECH_S014,chest,2025-05-02,780,60,60,60,60,0,55,55,wake,1,0,invalid_nonwear|worn_chest,2,3202.9233030303026,414.26051330999616,0.9166666666666666,TRUE,,FALSE,TRUE,414.26051330999616,one_hour_zero_aware_geometric_mean_medi,0.1,13
IZTECH,IZTECH_S014,chest,2025-05-02,840,60,60,60,60,0,0,0,wake,1,0,invalid_nonwear,1,,,0,FALSE,insufficient_bin_support,FALSE,FALSE,,one_hour_zero_aware_geometric_mean_medi,0.1,14
IZTECH,IZTECH_S014,chest,2025-05-02,900,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,6076.815527777778,1340.7750775070037,1,TRUE,,FALSE,FALSE,1340.7750775070037,one_hour_zero_aware_geometric_mean_medi,0.1,15
IZTECH,IZTECH_S014,chest,2025-05-02,960,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,43.83847222222223,7.42701831065746,1,TRUE,,FALSE,FALSE,7.42701831065746,one_hour_zero_aware_geometric_mean_medi,0.1,16
IZTECH,IZTECH_S014,chest,2025-05-02,1020,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,7.617944444444444,6.588795865744654,1,TRUE,,FALSE,FALSE,6.588795865744654,one_hour_zero_aware_geometric_mean_medi,0.1,17
IZTECH,IZTECH_S014,chest,2025-05-02,1080,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,2.5866944444444444,2.5578537161210924,1,TRUE,,FALSE,FALSE,2.5578537161210924,one_hour_zero_aware_geometric_mean_medi,0.1,18
IZTECH,IZTECH_S014,chest,2025-05-02,1140,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,1.121861111111111,0.7918508447881625,1,TRUE,,FALSE,FALSE,0.7918508447881625,one_hour_zero_aware_geometric_mean_medi,0.1,19
IZTECH,IZTECH_S014,chest,2025-05-02,1200,60,60,60,60,0,60,60,pre-sleep,1,0,worn_chest,1,0.052166666666666646,0.010944793374114428,1,TRUE,,FALSE,FALSE,0.010944793374114428,one_hour_zero_aware_geometric_mean_medi,0.1,20
IZTECH,IZTECH_S014,chest,2025-05-02,1260,60,60,60,60,0,60,60,pre-sleep,1,0,worn_chest,1,15.284888888888888,6.168641622217489,1,TRUE,,FALSE,FALSE,6.168641622217489,one_hour_zero_aware_geometric_mean_medi,0.1,21
IZTECH,IZTECH_S014,chest,2025-05-02,1320,60,60,60,60,0,60,60,pre-sleep,1,0,worn_chest,1,1.6206666666666667,1.0650702540208443,1,TRUE,,FALSE,FALSE,1.0650702540208443,one_hour_zero_aware_geometric_mean_medi,0.1,22
IZTECH,IZTECH_S014,chest,2025-05-02,1380,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0.7202777777777778,0.3952585448439172,1,TRUE,,FALSE,FALSE,0.3952585448439172,one_hour_zero_aware_geometric_mean_medi,0.1,23
IZTECH,IZTECH_S014,chest,2025-05-03,0,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,0
IZTECH,IZTECH_S014,chest,2025-05-03,60,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,1
IZTECH,IZTECH_S014,chest,2025-05-03,120,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,2
IZTECH,IZTECH_S014,chest,2025-05-03,180,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,3
IZTECH,IZTECH_S014,chest,2025-05-03,240,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,4
IZTECH,IZTECH_S014,chest,2025-05-03,300,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,5
IZTECH,IZTECH_S014,chest,2025-05-03,360,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,1.2397499999999997,0.3431273387346542,1,TRUE,,FALSE,FALSE,0.3431273387346542,one_hour_zero_aware_geometric_mean_medi,0.1,6
IZTECH,IZTECH_S014,chest,2025-05-03,420,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,15.428666666666667,14.781917207362866,1,TRUE,,FALSE,FALSE,14.781917207362866,one_hour_zero_aware_geometric_mean_medi,0.1,7
IZTECH,IZTECH_S014,chest,2025-05-03,480,60,60,60,60,0,60,60,sleep|wake,2,0,bedside_sleep_environment|worn_chest,2,25.305555555555557,25.25264017134707,1,TRUE,,TRUE,TRUE,25.25264017134707,one_hour_zero_aware_geometric_mean_medi,0.1,8
IZTECH,IZTECH_S014,chest,2025-05-03,540,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,766.7871666666667,79.34675477553226,1,TRUE,,FALSE,FALSE,79.34675477553226,one_hour_zero_aware_geometric_mean_medi,0.1,9
IZTECH,IZTECH_S014,chest,2025-05-03,600,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,401.9145555555556,30.753866250643387,1,TRUE,,FALSE,FALSE,30.753866250643387,one_hour_zero_aware_geometric_mean_medi,0.1,10
IZTECH,IZTECH_S014,chest,2025-05-03,660,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,160.5422222222222,5.133055464307582,1,TRUE,,FALSE,FALSE,5.133055464307582,one_hour_zero_aware_geometric_mean_medi,0.1,11
IZTECH,IZTECH_S014,chest,2025-05-03,720,60,60,60,60,0,19,19,wake,1,0,invalid_nonwear|worn_chest,2,5486.074824561403,4056.579948744523,0.31666666666666665,FALSE,insufficient_bin_support,FALSE,TRUE,,one_hour_zero_aware_geometric_mean_medi,0.1,12
IZTECH,IZTECH_S014,chest,2025-05-03,780,60,60,60,60,0,46,46,wake,1,0,invalid_nonwear|worn_chest,2,1662.3774637681158,200.47618438224188,0.7666666666666667,TRUE,,FALSE,TRUE,200.47618438224188,one_hour_zero_aware_geometric_mean_medi,0.1,13
IZTECH,IZTECH_S014,chest,2025-05-03,840,60,60,60,60,0,27,27,wake,1,0,invalid_nonwear|worn_chest,2,7375.447345679012,769.2748900160747,0.45,FALSE,insufficient_bin_support,FALSE,TRUE,,one_hour_zero_aware_geometric_mean_medi,0.1,14
IZTECH,IZTECH_S014,chest,2025-05-03,900,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,2524.9880833333327,236.8023706401053,1,TRUE,,FALSE,FALSE,236.8023706401053,one_hour_zero_aware_geometric_mean_medi,0.1,15
IZTECH,IZTECH_S014,chest,2025-05-03,960,60,60,60,60,0,41,41,wake,1,0,invalid_nonwear|worn_chest,2,310.54150406504067,156.42556139266742,0.6833333333333333,TRUE,,FALSE,TRUE,156.42556139266742,one_hour_zero_aware_geometric_mean_medi,0.1,16
IZTECH,IZTECH_S014,chest,2025-05-03,1020,60,60,60,60,0,38,38,wake,1,0,invalid_nonwear|worn_chest,2,2183.8544298245615,43.96029080529617,0.6333333333333333,TRUE,,FALSE,TRUE,43.96029080529617,one_hour_zero_aware_geometric_mean_medi,0.1,17
IZTECH,IZTECH_S014,chest,2025-05-03,1080,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,15.3455,14.271750012330072,1,TRUE,,FALSE,FALSE,14.271750012330072,one_hour_zero_aware_geometric_mean_medi,0.1,18
IZTECH,IZTECH_S014,chest,2025-05-03,1140,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,23.387666666666664,21.56585125541661,1,TRUE,,FALSE,FALSE,21.56585125541661,one_hour_zero_aware_geometric_mean_medi,0.1,19
IZTECH,IZTECH_S014,chest,2025-05-03,1200,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,32.627361111111114,32.17547001950206,1,TRUE,,FALSE,FALSE,32.17547001950206,one_hour_zero_aware_geometric_mean_medi,0.1,20
IZTECH,IZTECH_S014,chest,2025-05-03,1260,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,16.42125,16.26205106930333,1,TRUE,,FALSE,FALSE,16.26205106930333,one_hour_zero_aware_geometric_mean_medi,0.1,21
IZTECH,IZTECH_S014,chest,2025-05-03,1320,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,18.08341666666667,17.81903174693692,1,TRUE,,FALSE,FALSE,17.81903174693692,one_hour_zero_aware_geometric_mean_medi,0.1,22
IZTECH,IZTECH_S014,chest,2025-05-03,1380,60,60,60,60,0,60,60,pre-sleep|wake,2,0,worn_chest,1,8.916805555555555,3.978940396592644,1,TRUE,,TRUE,FALSE,3.978940396592644,one_hour_zero_aware_geometric_mean_medi,0.1,23
IZTECH,IZTECH_S014,chest,2025-05-04,0,60,60,60,60,0,60,60,pre-sleep,1,0,worn_chest,1,3.4618333333333333,1.3502001257447216,1,TRUE,,FALSE,FALSE,1.3502001257447216,one_hour_zero_aware_geometric_mean_medi,0.1,0
IZTECH,IZTECH_S014,chest,2025-05-04,60,60,60,60,60,0,60,60,pre-sleep,1,0,worn_chest,1,2.7659722222222225,0.45744890367878943,1,TRUE,,FALSE,FALSE,0.45744890367878943,one_hour_zero_aware_geometric_mean_medi,0.1,1
IZTECH,IZTECH_S014,chest,2025-05-04,120,60,60,60,60,0,60,60,pre-sleep|sleep,2,0,bedside_sleep_environment|worn_chest,2,0,0,1,TRUE,,TRUE,TRUE,0,one_hour_zero_aware_geometric_mean_medi,0.1,2
IZTECH,IZTECH_S014,chest,2025-05-04,180,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,3
IZTECH,IZTECH_S014,chest,2025-05-04,240,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,4
IZTECH,IZTECH_S014,chest,2025-05-04,300,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,5
IZTECH,IZTECH_S014,chest,2025-05-04,360,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,3.7943055555555554,1.1841739693371425,1,TRUE,,FALSE,FALSE,1.1841739693371425,one_hour_zero_aware_geometric_mean_medi,0.1,6
